Vendor Name	EHR Product Name	EHR Product Version	Product Classification	Product Setting	Attestation Month	Business State/Territory	Provider Type	Specialty	Program Year	Payment Year	Program Type	ID
BioMedix Vascular Solutions	TRAKnet Practice Management Software	2	Complete EHR	Ambulatory	7	New Jersey	EP	PODIATRY	2011	1	Medicare	2645
Sage	Sage Intergy Meaningful Use Edition	6.2	Complete EHR	Ambulatory	7	Virginia	EP	INTERNAL MEDICINE	2011	1	Medicare	2646
Sage	Sage Intergy Meaningful Use Edition	6.2	Complete EHR	Ambulatory	7	Virginia	EP	INTERNAL MEDICINE	2011	1	Medicare	2647
Sage	Sage Intergy Meaningful Use Edition	6.2	Complete EHR	Ambulatory	7	Virginia	EP	INTERNAL MEDICINE	2011	1	Medicare	2648
Allscripts	Allscripts Professional EHR	9.2	Complete EHR	Ambulatory	7	Kansas	EP	INTERNAL MEDICINE	2011	1	Medicare	2649
Allscripts	Allscripts Professional EHR	9.2	Complete EHR	Ambulatory	7	Kansas	EP	FAMILY PRACTICE	2011	1	Medicare	2650
Allscripts	Allscripts Professional EHR	9.2	Complete EHR	Ambulatory	7	Kansas	EP	INTERNAL MEDICINE	2011	1	Medicare	2651
CPSI (Computer Programs and Systems), Inc.	CPSI System	17	Complete EHR	Inpatient	7	Kentucky	Hospital	SWING-BED APPROVED	2011	1	Medicare/Medicaid	2652
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	7	Wisconsin	EP	FAMILY PRACTICE	2011	1	Medicare	2653
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	7	Wisconsin	EP	INTERNAL MEDICINE	2011	1	Medicare	2654
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	7	Wisconsin	EP	FAMILY PRACTICE	2011	1	Medicare	2655
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	7	Wisconsin	EP	GENERAL SURGERY	2011	1	Medicare	2656
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	7	Wisconsin	EP	FAMILY PRACTICE	2011	1	Medicare	2657
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	7	Wisconsin	EP	GENERAL SURGERY	2011	1	Medicare	2658
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	7	Wisconsin	EP	FAMILY PRACTICE	2011	1	Medicare	2659
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	7	Wisconsin	EP	GENERAL SURGERY	2011	1	Medicare	2660
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	7	Wisconsin	EP	FAMILY PRACTICE	2011	1	Medicare	2661
SuccessEHS	SuccessEHS	6	Complete EHR	Ambulatory	7	Nebraska	EP	PODIATRY	2011	1	Medicare	2662
HealthFusion	MediTouch EHR	3	Complete EHR	Ambulatory	7	California	EP	OTOLARYNGOLOGY	2011	1	Medicare	2663
ChartLogic, Inc.	ChartLogic EMR	7	Complete EHR	Ambulatory	7	Montana	EP	ORTHOPEDIC SURGERY	2011	1	Medicare	2664
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	7	Pennsylvania	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	2665
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	7	Ohio	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	2666
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	7	Florida	EP	INTERNAL MEDICINE	2011	1	Medicare	2667
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	7	California	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	2668
Allscripts	Sunrise Acute Care	5.5	Complete EHR	Inpatient	7	Alabama	Hospital	ACUTE CARE	2011	1	Medicare/Medicaid	2669
Altos Solutions, Inc.	OncoEMR	2.6	Complete EHR	Ambulatory	7	Louisiana	EP	INTERNAL MEDICINE	2011	1	Medicare	2670
Altos Solutions, Inc.	OncoEMR	2.6	Complete EHR	Ambulatory	7	Illinois	EP	HEMATOLOGY/ONCOLOGY	2011	1	Medicare	2671
Altos Solutions, Inc.	OncoEMR	2.6	Complete EHR	Ambulatory	7	Louisiana	EP	HEMATOLOGY/ONCOLOGY	2011	1	Medicare	2672
Altos Solutions, Inc.	OncoEMR	2.6	Complete EHR	Ambulatory	7	Georgia	EP	HEMATOLOGY/ONCOLOGY	2011	1	Medicare	2673
Prime Clinical Systems, Inc.	Patient Chart Manager	5.5	Complete EHR	Ambulatory	7	California	EP	INTERNAL MEDICINE	2011	1	Medicare	2674
Health IT Services Group	Acumen EHR	6.0	Complete EHR	Ambulatory	7	California	EP	NEPHROLOGY	2011	1	Medicare	2675
Health IT Services Group	Acumen EHR	6.0	Complete EHR	Ambulatory	7	California	EP	NEPHROLOGY	2011	1	Medicare	2676
Health IT Services Group	Acumen EHR	6.0	Complete EHR	Ambulatory	7	California	EP	NEPHROLOGY	2011	1	Medicare	2677
Health IT Services Group	Acumen EHR	6.0	Complete EHR	Ambulatory	7	California	EP	NEPHROLOGY	2011	1	Medicare	2678
Health IT Services Group	Acumen EHR	6.0	Complete EHR	Ambulatory	7	California	EP	NEPHROLOGY	2011	1	Medicare	2679
Health IT Services Group	Acumen EHR	6.0	Complete EHR	Ambulatory	7	California	EP	NEPHROLOGY	2011	1	Medicare	2680
Health IT Services Group	Acumen EHR	6.0	Complete EHR	Ambulatory	7	California	EP	NEPHROLOGY	2011	1	Medicare	2681
McKesson	Practice Partner	9.5.1	Complete EHR	Ambulatory	7	Maryland	EP	INTERNAL MEDICINE	2011	1	Medicare	2682
Allscripts	Allscripts Professional EHR	9.2.2	Complete EHR	Ambulatory	7	Delaware	EP	FAMILY PRACTICE	2011	1	Medicare	2683
Cerner Corporation	Health Sentry	2011.06	Modular EHR	Inpatient	7	Michigan	Hospital	ACUTE CARE	2011	1	Medicare/Medicaid	2684
Cerner Corporation	Powerchart	2007.19.12	Modular EHR	Inpatient	7	Michigan	Hospital	ACUTE CARE	2011	1	Medicare/Medicaid	2684
Cerner Corporation	FirstNet	2007.19.12	Modular EHR	Inpatient	7	Michigan	Hospital	ACUTE CARE	2011	1	Medicare/Medicaid	2684
Trinity Health, Trinity Information Services	Health Record Print (HRP)	2.0	Modular EHR	Inpatient	7	Michigan	Hospital	ACUTE CARE	2011	1	Medicare/Medicaid	2684
Cerner Corporation	FirstNet	2007.19.12	Modular EHR	Inpatient	7	Michigan	Hospital	CRITICAL ACCESS HOSPITAL	2011	1	Medicare/Medicaid	2685
Trinity Health, Trinity Information Services	Health Record Print (HRP)	2.0	Modular EHR	Inpatient	7	Michigan	Hospital	CRITICAL ACCESS HOSPITAL	2011	1	Medicare/Medicaid	2685
Cerner Corporation	Health Sentry	2011.06	Modular EHR	Inpatient	7	Michigan	Hospital	CRITICAL ACCESS HOSPITAL	2011	1	Medicare/Medicaid	2685
Cerner Corporation	Powerchart	2007.19.12	Modular EHR	Inpatient	7	Michigan	Hospital	CRITICAL ACCESS HOSPITAL	2011	1	Medicare/Medicaid	2685
Cerner Corporation	Health Sentry	2011.06	Modular EHR	Inpatient	7	Iowa	Hospital	END-STAGE RENAL DISEASE FACILITY (ESRD)	2011	1	Medicare/Medicaid	2686
Cerner Corporation	Powerchart	2007.19.12	Modular EHR	Inpatient	7	Iowa	Hospital	END-STAGE RENAL DISEASE FACILITY (ESRD)	2011	1	Medicare/Medicaid	2686
Trinity Health, Trinity Information Services	Health Record Print (HRP)	2.0	Modular EHR	Inpatient	7	Iowa	Hospital	END-STAGE RENAL DISEASE FACILITY (ESRD)	2011	1	Medicare/Medicaid	2686
Cerner Corporation	FirstNet	2007.19.12	Modular EHR	Inpatient	7	Iowa	Hospital	END-STAGE RENAL DISEASE FACILITY (ESRD)	2011	1	Medicare/Medicaid	2686
Cerner Corporation	Health Sentry	2011.06	Modular EHR	Inpatient	7	Michigan	Hospital	REHABILITATION	2011	1	Medicare/Medicaid	2687
Trinity Health, Trinity Information Services	Health Record Print (HRP)	2.0	Modular EHR	Inpatient	7	Michigan	Hospital	REHABILITATION	2011	1	Medicare/Medicaid	2687
Cerner Corporation	Powerchart	2007.19.12	Modular EHR	Inpatient	7	Michigan	Hospital	REHABILITATION	2011	1	Medicare/Medicaid	2687
Cerner Corporation	FirstNet	2007.19.12	Modular EHR	Inpatient	7	Michigan	Hospital	REHABILITATION	2011	1	Medicare/Medicaid	2687
athenahealth, Inc	athenaClinicals	11.7	Complete EHR	Ambulatory	7	Texas	EP	COLORECTAL SURGERY	2011	1	Medicare	2688
athenahealth, Inc	athenaClinicals	11.7	Complete EHR	Ambulatory	7	Texas	EP	COLORECTAL SURGERY	2011	1	Medicare	2689
athenahealth, Inc	athenaClinicals	11.7	Complete EHR	Ambulatory	7	Texas	EP	COLORECTAL SURGERY	2011	1	Medicare	2690
athenahealth, Inc	athenaClinicals	11.7	Complete EHR	Ambulatory	7	Texas	EP	GENERAL SURGERY	2011	1	Medicare	2691
athenahealth, Inc	athenaClinicals	11.7	Complete EHR	Ambulatory	7	Texas	EP	COLORECTAL SURGERY	2011	1	Medicare	2692
athenahealth, Inc	athenaClinicals	11.7	Complete EHR	Ambulatory	7	Texas	EP	COLORECTAL SURGERY	2011	1	Medicare	2693
athenahealth, Inc	athenaClinicals	11.7	Complete EHR	Ambulatory	7	Massachusetts	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	2694
athenahealth, Inc	athenaClinicals	11.7	Complete EHR	Ambulatory	7	Texas	EP	COLORECTAL SURGERY	2011	1	Medicare	2695
athenahealth, Inc	athenaClinicals	11.7	Complete EHR	Ambulatory	7	Colorado	EP	INTERNAL MEDICINE	2011	1	Medicare	2696
athenahealth, Inc	athenaClinicals	11.7	Complete EHR	Ambulatory	7	Texas	EP	COLORECTAL SURGERY	2011	1	Medicare	2697
athenahealth, Inc	athenaClinicals	11.7	Complete EHR	Ambulatory	7	Texas	EP	COLORECTAL SURGERY	2011	1	Medicare	2698
athenahealth, Inc	athenaClinicals	11.7	Complete EHR	Ambulatory	7	Texas	EP	COLORECTAL SURGERY	2011	1	Medicare	2699
American Medical Software	American Medical Software - EMR	22	Complete EHR	Ambulatory	7	Nebraska	EP	OTOLARYNGOLOGY	2011	1	Medicare	2700
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	7	North Carolina	EP	INTERNAL MEDICINE	2011	1	Medicare	2701
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	7	North Carolina	EP	INTERNAL MEDICINE	2011	1	Medicare	2702
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	7	North Carolina	EP	INTERNAL MEDICINE	2011	1	Medicare	2703
eClinicalWorks LLC	eClinicalWorks	8.0.48	Complete EHR	Ambulatory	7	Indiana	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	2704
Greenway Medical Technologies, Inc.	PrimeSuite	2011	Complete EHR	Ambulatory	7	North Carolina	EP	DERMATOLOGY	2011	1	Medicare	2705
Greenway Medical Technologies, Inc.	PrimeSuite	2011	Complete EHR	Ambulatory	7	Pennsylvania	EP	INTERNAL MEDICINE	2011	1	Medicare	2706
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	FAMILY PRACTICE	2011	1	Medicare	2707
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	GASTROENTEROLOGY	2011	1	Medicare	2708
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	NEPHROLOGY	2011	1	Medicare	2709
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	GASTROENTEROLOGY	2011	1	Medicare	2710
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	UROLOGY	2011	1	Medicare	2711
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	NEUROLOGY	2011	1	Medicare	2712
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	2713
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	2714
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	GASTROENTEROLOGY	2011	1	Medicare	2715
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	GENERAL SURGERY	2011	1	Medicare	2716
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	ENDOCRINOLOGY	2011	1	Medicare	2717
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	INFECTIOUS DISEASE	2011	1	Medicare	2718
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	2719
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	INTERNAL MEDICINE	2011	1	Medicare	2720
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	FAMILY PRACTICE	2011	1	Medicare	2721
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	NEUROLOGY	2011	1	Medicare	2722
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	FAMILY PRACTICE	2011	1	Medicare	2723
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	RHEUMATOLOGY	2011	1	Medicare	2724
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	NEUROLOGY	2011	1	Medicare	2725
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	HEMATOLOGY/ONCOLOGY	2011	1	Medicare	2726
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	NEUROLOGY	2011	1	Medicare	2727
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	FAMILY PRACTICE	2011	1	Medicare	2728
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	GENERAL SURGERY	2011	1	Medicare	2729
e-MDs, Inc.	e-MDs Solution Series	7	Complete EHR	Ambulatory	7	Texas	EP	INTERNAL MEDICINE	2011	1	Medicare	2730
e-MDs, Inc.	e-MDs Solution Series	7	Complete EHR	Ambulatory	7	New York	EP	FAMILY PRACTICE	2011	1	Medicare	2731
e-MDs, Inc.	e-MDs Solution Series	7	Complete EHR	Ambulatory	7	Virginia	EP	FAMILY PRACTICE	2011	1	Medicare	2732
e-MDs, Inc.	e-MDs Solution Series	7	Complete EHR	Ambulatory	7	Texas	EP	INTERNAL MEDICINE	2011	1	Medicare	2733
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	7	Pennsylvania	EP	INTERNAL MEDICINE	2011	1	Medicare	2734
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	7	New York	EP	FAMILY PRACTICE	2011	1	Medicare	2735
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	7	New York	EP	FAMILY PRACTICE	2011	1	Medicare	2736
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	7	Pennsylvania	EP	INTERNAL MEDICINE	2011	1	Medicare	2737
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	7	New York	EP	FAMILY PRACTICE	2011	1	Medicare	2738
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	7	New York	EP	FAMILY PRACTICE	2011	1	Medicare	2739
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	7	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	2740
BioMedix Vascular Solutions	TRAKnet Practice Management Software	2	Complete EHR	Ambulatory	7	Massachusetts	EP	PODIATRY	2011	1	Medicare	2741
BioMedix Vascular Solutions	TRAKnet Practice Management Software	2	Complete EHR	Ambulatory	7	Kansas	EP	PODIATRY	2011	1	Medicare	2742
Allscripts	Allscripts Professional EHR	9.2	Complete EHR	Ambulatory	7	Kansas	EP	INTERNAL MEDICINE	2011	1	Medicare	2743
Allscripts	Allscripts Professional EHR	9.2	Complete EHR	Ambulatory	7	Kansas	EP	FAMILY PRACTICE	2011	1	Medicare	2744
Allscripts	Allscripts Professional EHR	9.2	Complete EHR	Ambulatory	7	Kansas	EP	INTERNAL MEDICINE	2011	1	Medicare	2745
Allscripts	Allscripts Professional EHR	9.2	Complete EHR	Ambulatory	7	Kansas	EP	INTERNAL MEDICINE	2011	1	Medicare	2746
Eyefinity/OfficeMate	OfficeMate/ExamWRITER	10	Complete EHR	Ambulatory	7	Texas	EP	OPTOMETRY	2011	1	Medicare	2747
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	7	California	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	2748
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	7	Ohio	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	2749
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	7	Ohio	EP	PHYSICAL MEDICINE AND REHABILITATION	2011	1	Medicare	2750
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	7	Ohio	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	2751
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	7	Ohio	EP	PERIPHERAL VASCULAR DISEASE	2011	1	Medicare	2752
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	7	Illinois	EP	FAMILY PRACTICE	2011	1	Medicare	2753
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	7	Ohio	EP	ORTHOPEDIC SURGERY	2011	1	Medicare	2754
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	7	Ohio	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	2755
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	7	Ohio	EP	NEUROLOGY	2011	1	Medicare	2756
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	7	Ohio	EP	INTERNAL MEDICINE	2011	1	Medicare	2757
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	7	Ohio	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	2758
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	7	Ohio	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	2759
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	7	Ohio	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	2760
AmazingCharts.com, Inc.	Amazing Charts	Version 6	Complete EHR	Ambulatory	7	Florida	EP	UROLOGY	2011	1	Medicare	2761
Ingenix	Ingenix CareTracker	7	Complete EHR	Ambulatory	7	Georgia	EP	INTERNAL MEDICINE	2011	1	Medicare	2762
ClearPractice	ClearPractice	3	Complete EHR	Ambulatory	7	Florida	EP	NEPHROLOGY	2011	1	Medicare	2763
ClearPractice	ClearPractice	3	Complete EHR	Ambulatory	7	Florida	EP	INTERNAL MEDICINE	2011	1	Medicare	2764
SynaMed, LLC	SynaMed, LLC	Version 5.4	Complete EHR	Ambulatory	7	Ohio	EP	INTERNAL MEDICINE	2011	1	Medicare	2765
IOS Health Systems	Medios	4.62	Complete EHR	Ambulatory	7	Illinois	EP	PODIATRY	2011	1	Medicare	2766
IOS Health Systems	Medios	4.62	Complete EHR	Ambulatory	7	Illinois	EP	PODIATRY	2011	1	Medicare	2767
MediSYS	MediSYS EHR	1.0	Complete EHR	Ambulatory	7	Alabama	EP	GENERAL SURGERY	2011	1	Medicare	2768
VipaHealth Solutions, LLC	24 7 smartEMR	5.1.2	Complete EHR	Ambulatory	7	Florida	EP	FAMILY PRACTICE	2011	1	Medicare	2769
Trinity Health, Trinity Information Services	Health Record Print (HRP)	2.0	Modular EHR	Inpatient	7	Iowa	Hospital	REHABILITATION UNIT	2011	1	Medicare/Medicaid	2770
Cerner Corporation	FirstNet	2007.19.12	Modular EHR	Inpatient	7	Iowa	Hospital	REHABILITATION UNIT	2011	1	Medicare/Medicaid	2770
Cerner Corporation	Powerchart	2007.19.12	Modular EHR	Inpatient	7	Iowa	Hospital	REHABILITATION UNIT	2011	1	Medicare/Medicaid	2770
Cerner Corporation	Health Sentry	2011.06	Modular EHR	Inpatient	7	Iowa	Hospital	REHABILITATION UNIT	2011	1	Medicare/Medicaid	2770
Cerner Corporation	FirstNet	2007.19.12	Modular EHR	Inpatient	7	Iowa	Hospital	REHABILITATION UNIT	2011	1	Medicare/Medicaid	2771
Cerner Corporation	Health Sentry	2011.06	Modular EHR	Inpatient	7	Iowa	Hospital	REHABILITATION UNIT	2011	1	Medicare/Medicaid	2771
Trinity Health, Trinity Information Services	Health Record Print (HRP)	2.0	Modular EHR	Inpatient	7	Iowa	Hospital	REHABILITATION UNIT	2011	1	Medicare/Medicaid	2771
Cerner Corporation	Powerchart	2007.19.12	Modular EHR	Inpatient	7	Iowa	Hospital	REHABILITATION UNIT	2011	1	Medicare/Medicaid	2771
AmazingCharts.com, Inc.	Amazing Charts	v6 Build 9	Complete EHR	Ambulatory	7	Florida	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	2772
athenahealth, Inc	athenaClinicals	11.7	Complete EHR	Ambulatory	7	Massachusetts	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	2773
athenahealth, Inc	athenaClinicals	11.7	Complete EHR	Ambulatory	7	Massachusetts	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	2774
athenahealth, Inc	athenaClinicals	11.7	Complete EHR	Ambulatory	7	Massachusetts	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	2775
athenahealth, Inc	athenaClinicals	11.7	Complete EHR	Ambulatory	7	California	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	2776
athenahealth, Inc	athenaClinicals	11.7	Complete EHR	Ambulatory	7	Massachusetts	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	2777
Healthland, Inc.	Healthland Clinical Information System (CIS)	V9.5	Complete EHR	Inpatient	7	Iowa	Hospital	HOME HEALTH AGENCY (SUBUNIT)	2011	1	Medicare/Medicaid	2778
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	7	California	EP	ANESTHESIOLOGY	2011	1	Medicare	2779
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	7	Florida	EP	DERMATOLOGY	2011	1	Medicare	2780
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	7	Illinois	EP	GASTROENTEROLOGY	2011	1	Medicare	2781
Greenway Medical Technologies, Inc.	PrimeSuite	2011	Complete EHR	Ambulatory	7	Pennsylvania	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	2782
Insight Software, LLC	My Vision Express	10	Complete EHR	Ambulatory	7	California	EP	OPHTHALMOLOGY	2011	1	Medicare	2783
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	FAMILY PRACTICE	2011	1	Medicare	2784
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	FAMILY PRACTICE	2011	1	Medicare	2785
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	GENERAL SURGERY	2011	1	Medicare	2786
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	ORTHOPEDIC SURGERY	2011	1	Medicare	2787
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	NEPHROLOGY	2011	1	Medicare	2788
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	FAMILY PRACTICE	2011	1	Medicare	2789
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	VASCULAR SURGERY	2011	1	Medicare	2790
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	2791
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	GASTROENTEROLOGY	2011	1	Medicare	2792
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	2793
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	INTERNAL MEDICINE	2011	1	Medicare	2794
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	2795
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	FAMILY PRACTICE	2011	1	Medicare	2796
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	GASTROENTEROLOGY	2011	1	Medicare	2797
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	FAMILY PRACTICE	2011	1	Medicare	2798
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Nevada	EP	INTERNAL MEDICINE	2011	1	Medicare	2799
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	HEMATOLOGY/ONCOLOGY	2011	1	Medicare	2800
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	HEMATOLOGY/ONCOLOGY	2011	1	Medicare	2801
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	2802
GE Healthcare	Centricity EMR	9.5	Complete EHR	Ambulatory	7	Florida	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	2803
